user_id,session_start_time,session_duration_min,active_period_label,avg_video_duration_sec,switch_frequency,content_emotion_score,content_type_keywords,repeated_viewing_ratio,skipped_intro_ratio,saved_to_favorites,3_day_total_watch_time,short_video_ratio,self_reported_goal,psych_state_label
U155,2025-06-11 11:59:00,63.7,morning,39.5,3.0,0.77,"['academic', 'explanation', 'tutorial']",0.11,0.72,False,367.6,0.76,I feel tired but want to learn something,guilt
U156,2025-06-11 05:01:00,64.0,late_night,13.1,1.2,0.05,"['journaling', 'loneliness', 'life tips']",0.09,0.75,True,339.3,0.9,I want to stop wasting time,exhaustion
U157,2025-06-11 03:18:00,66.6,late_night,56.1,2.9,-0.65,"['healing', 'journaling', 'no drama']",0.3,0.34,True,527.5,0.77,I feel tired but want to learn something,exhaustion
U158,2025-06-11 14:03:00,17.6,afternoon,58.9,2.9,0.93,"['sunset', 'sleep aid', 'journaling']",0.19,0.67,False,222.8,0.77,I just want to relax a bit,exhaustion
U159,2025-06-11 00:46:00,62.7,late_night,51.0,1.6,-0.93,"['cooking calmly', 'sleep aid', 'study with me']",0.06,0.37,False,553.7,0.86,I want to stay emotionally balanced,exhaustion
U160,2025-06-11 06:18:00,69.4,morning,22.4,0.9,-0.28,"['sports', 'travel vlog', 'gameplay']",0.06,0.61,False,279.9,0.69,I just want to relax a bit,reward
U161,2025-06-11 04:36:00,33.9,late_night,17.6,2.4,0.64,"['cool trick', 'pet video', 'short meme']",0.04,0.8,True,418.6,0.82,I just want to relax a bit,reward
U162,2025-06-11 22:05:00,17.3,night,29.7,2.7,0.97,"['ai', 'academic', 'science']",0.24,0.58,False,293.8,0.73,I feel tired but want to learn something,guilt
U163,2025-06-11 00:50:00,63.5,late_night,21.4,0.6,0.29,"['cool trick', 'sports', 'fun fact']",0.22,0.7,True,440.0,0.65,I want to focus on studying,reward
U164,2025-06-11 03:49:00,43.1,late_night,56.2,2.1,0.93,"['low energy', 'journaling', 'mental health']",0.25,0.74,False,566.0,0.79,I want to stay emotionally balanced,exhaustion
U165,2025-06-11 09:34:00,74.8,morning,29.3,0.7,-0.14,"['sports', 'food review', 'dancing']",0.08,0.27,True,561.6,0.67,I want to focus on studying,reward
U166,2025-06-11 01:10:00,49.0,late_night,55.8,1.8,-0.46,"['productivity', 'lecture', 'ai']",0.04,0.28,False,450.5,0.91,I want to stop wasting time,guilt
U167,2025-06-11 18:11:00,67.2,night,21.4,0.9,0.69,"['therapy', 'longing', 'social circle']",0.15,0.68,False,239.0,0.64,I want to focus on studying,dependency
U168,2025-06-11 01:56:00,24.3,late_night,31.8,2.3,-0.54,"['intimacy', 'jealousy', 'texting drama']",0.13,0.38,False,286.1,0.85,I want to focus on studying,dependency
U169,2025-06-11 19:18:00,70.6,night,47.8,2.9,0.31,"['slow vlog', 'sunset', 'no drama']",0.11,0.73,True,268.6,0.95,I want to focus on studying,exhaustion
U170,2025-06-11 14:29:00,16.0,afternoon,13.8,1.7,0.53,"['chaos', 'meme', 'gossip']",0.09,0.5,False,396.4,0.92,I just want to relax a bit,anxious
U171,2025-06-11 12:38:00,12.8,afternoon,14.1,1.1,0.61,"['pop song', 'pet video', 'satisfying']",0.03,0.71,True,249.7,0.86,I want to stay emotionally balanced,reward
U172,2025-06-11 15:14:00,48.7,afternoon,24.2,1.8,-0.47,"['toxic love', 'social circle', 'therapy']",0.11,0.32,False,377.1,0.67,I feel tired but want to learn something,dependency
U173,2025-06-11 03:57:00,33.4,late_night,35.8,2.1,-0.32,"['study', 'brain tips', 'tutorial']",0.21,0.6,False,205.3,0.85,I want to stay emotionally balanced,guilt
U174,2025-06-11 07:53:00,15.8,morning,49.0,0.9,0.01,"['pop song', 'cute animal', 'asmr']",0.23,0.68,False,309.9,0.7,I want to stay emotionally balanced,reward
U175,2025-06-11 12:14:00,74.5,afternoon,12.2,1.5,0.99,"['travel vlog', 'gameplay', 'art process']",0.16,0.61,False,223.7,0.89,I just want to relax a bit,reward
U176,2025-06-11 18:51:00,70.4,night,20.7,1.5,0.2,"['life tips', 'self reflection', 'cooking calmly']",0.21,0.54,False,282.0,0.74,I want to stop wasting time,exhaustion
U177,2025-06-11 06:03:00,52.7,morning,23.0,3.0,-0.03,"['relationship', 'crush', 'emotional']",0.07,0.47,True,504.0,0.79,I just want to relax a bit,dependency
U178,2025-06-11 16:54:00,26.1,afternoon,58.1,2.2,-0.25,"['jokes', 'satisfying', 'win moment']",0.24,0.37,False,356.1,0.74,I feel tired but want to learn something,reward
U179,2025-06-11 01:26:00,76.5,late_night,46.4,0.8,-0.04,"['drama', 'fast edit', 'crazy moment']",0.23,0.23,False,565.8,0.86,I want to stay emotionally balanced,anxious
U180,2025-06-11 04:21:00,32.3,late_night,57.7,2.6,0.91,"['chaos', 'parody', 'surprise']",0.09,0.41,False,591.5,0.71,I want to focus on studying,anxious
U181,2025-06-11 08:00:00,11.6,morning,30.3,1.5,0.84,"['coding', 'ai', 'education']",0.02,0.76,True,234.0,0.79,I feel tired but want to learn something,guilt
U182,2025-06-11 11:43:00,37.1,morning,23.3,1.6,0.44,"['chaos', 'meme', 'prank']",0.1,0.64,False,277.6,0.65,I want to stay emotionally balanced,anxious
U183,2025-06-11 11:53:00,85.6,morning,14.0,2.8,0.77,"['brain tips', 'explanation', 'ai']",0.26,0.77,False,522.1,0.62,I just want to relax a bit,guilt
U184,2025-06-11 17:03:00,18.0,afternoon,37.8,0.7,0.0,"['lecture', 'explanation', 'productivity']",0.14,0.52,False,324.0,0.7,I just want to relax a bit,guilt
U185,2025-06-11 22:42:00,39.0,night,29.9,1.8,0.46,"['confession', 'relationship', 'crush']",0.07,0.5,False,588.7,0.91,I want to stop wasting time,dependency
U186,2025-06-11 20:49:00,23.4,night,54.9,1.3,0.12,"['drama', 'gossip', 'conflict']",0.04,0.76,False,539.4,0.83,I want to stay emotionally balanced,anxious
U187,2025-06-11 14:04:00,61.2,afternoon,29.0,2.2,0.58,"['lifestyle', 'calm voice', 'low energy']",0.17,0.79,False,328.7,0.6,I want to stop wasting time,exhaustion
U188,2025-06-11 21:46:00,28.6,night,33.2,2.6,-0.75,"['flirting', 'breakup', 'romantic']",0.03,0.66,True,549.8,0.76,I just want to relax a bit,dependency
U189,2025-06-11 09:24:00,55.1,morning,15.7,2.8,0.93,"['breakup', 'romantic', 'talking stage']",0.17,0.26,True,551.5,0.71,I want to focus on studying,dependency
U190,2025-06-11 23:46:00,66.8,night,17.3,1.1,-0.28,"['documentary', 'homework', 'focus']",0.1,0.73,True,227.0,0.94,I want to focus on studying,guilt
U191,2025-06-11 23:58:00,17.3,night,24.7,0.7,-0.3,"['romantic', 'talking stage', 'true story']",0.23,0.59,True,357.9,0.62,I feel tired but want to learn something,dependency
U192,2025-06-11 20:59:00,74.7,night,23.6,2.5,0.3,"['social circle', 'breakup', 'talking stage']",0.22,0.52,True,243.2,0.91,I just want to relax a bit,dependency
U193,2025-06-11 17:20:00,11.5,afternoon,32.3,2.4,0.19,"['homework', 'note taking', 'education']",0.17,0.66,False,312.7,0.89,I want to focus on studying,guilt
U194,2025-06-11 13:06:00,33.1,afternoon,51.5,2.0,-0.72,"['fail', 'jump scare', 'conflict']",0.28,0.32,True,577.3,0.62,I feel tired but want to learn something,anxious
U195,2025-06-11 14:34:00,79.1,afternoon,45.1,2.4,0.39,"['pet video', 'unboxing', 'gameplay']",0.28,0.26,False,596.3,0.94,I just want to relax a bit,reward
U196,2025-06-11 02:02:00,81.0,late_night,55.4,2.1,-0.8,"['loneliness', 'calm voice', 'cooking calmly']",0.07,0.49,False,528.7,0.93,I feel tired but want to learn something,exhaustion
U197,2025-06-11 00:56:00,70.1,late_night,53.1,0.7,0.64,"['confession', 'relationship', 'talking stage']",0.03,0.47,True,354.4,0.83,I want to focus on studying,dependency
U198,2025-06-11 20:31:00,46.3,night,20.7,2.1,0.62,"['intimacy', 'longing', 'crush']",0.23,0.48,False,585.8,0.62,I want to stay emotionally balanced,dependency
U199,2025-06-11 21:58:00,25.7,night,30.3,2.4,-0.03,"['self reflection', 'slow vlog', 'life tips']",0.03,0.57,False,467.6,0.63,I just want to relax a bit,exhaustion
U200,2025-06-11 17:53:00,84.8,afternoon,47.2,2.7,0.07,"['fast edit', 'meme', 'drama']",0.05,0.67,True,553.6,0.67,I want to stop wasting time,anxious
U201,2025-06-11 10:17:00,33.5,morning,22.7,2.0,-0.61,"['note taking', 'brain tips', 'ai']",0.11,0.42,False,244.3,0.71,I want to stay emotionally balanced,guilt
U202,2025-06-11 21:54:00,34.3,night,59.5,2.7,-0.17,"['talking stage', 'toxic love', 'confession']",0.28,0.53,False,424.8,0.93,I want to stop wasting time,dependency
U203,2025-06-11 10:24:00,86.5,morning,26.8,2.7,0.11,"['pop song', 'dancing', 'art process']",0.2,0.28,True,381.9,0.88,I feel tired but want to learn something,reward
U204,2025-06-11 06:26:00,77.9,morning,13.3,2.7,0.92,"['sports', 'dancing', 'gameplay']",0.23,0.67,False,292.3,0.95,I just want to relax a bit,reward
U205,2025-06-11 08:30:00,70.9,morning,42.0,1.0,-0.39,"['self reflection', 'loneliness', 'deep talk']",0.24,0.49,False,428.4,0.74,I just want to relax a bit,exhaustion
U206,2025-06-11 16:13:00,58.2,afternoon,57.4,1.6,-0.29,"['intimacy', 'flirting', 'jealousy']",0.11,0.25,False,476.5,0.82,I want to stay emotionally balanced,dependency
U207,2025-06-11 16:48:00,57.0,afternoon,36.2,0.9,0.19,"['longing', 'therapy', 'crush']",0.29,0.63,False,490.3,0.89,I want to stop wasting time,dependency
U208,2025-06-11 17:09:00,41.3,afternoon,51.5,1.2,-0.27,"['deep talk', 'soft music', 'mental health']",0.17,0.7,True,344.5,0.76,I want to stay emotionally balanced,exhaustion
U209,2025-06-11 21:19:00,85.1,night,37.0,2.0,-0.09,"['healing', 'sunset', 'study with me']",0.22,0.74,True,364.4,0.61,I want to stop wasting time,exhaustion
U210,2025-06-11 20:22:00,50.5,night,56.4,1.6,0.94,"['flirting', 'emotional', 'affection']",0.19,0.32,False,400.3,0.91,I want to focus on studying,dependency
U211,2025-06-11 05:03:00,58.3,late_night,32.4,2.2,-0.43,"['travel vlog', 'food review', 'nice edit']",0.17,0.54,True,402.2,0.83,I just want to relax a bit,reward
U212,2025-06-11 14:19:00,40.2,afternoon,20.9,2.6,0.32,"['funny', 'jump scare', 'fail']",0.14,0.57,False,239.6,0.7,I want to stop wasting time,anxious
U213,2025-06-11 12:51:00,33.1,afternoon,43.3,1.8,0.04,"['fail', 'chaos', 'crazy moment']",0.14,0.55,True,302.8,0.69,I just want to relax a bit,anxious
U214,2025-06-11 16:19:00,17.6,afternoon,37.3,2.0,-0.72,"['trending', 'prank', 'reaction']",0.29,0.73,True,370.3,0.92,I want to stay emotionally balanced,anxious
U215,2025-06-11 10:56:00,55.7,morning,15.6,2.5,-0.56,"['therapy', 'confession', 'talking stage']",0.21,0.33,False,281.7,0.66,I feel tired but want to learn something,dependency
U216,2025-06-11 07:52:00,43.4,morning,39.1,2.4,-0.7,"['conflict', 'surprise', 'fast edit']",0.01,0.54,False,423.5,0.93,I want to focus on studying,anxious
U217,2025-06-11 15:50:00,73.0,afternoon,55.7,1.5,0.3,"['comedy', 'meme', 'funny']",0.27,0.37,True,255.7,0.81,I want to focus on studying,anxious
U218,2025-06-11 18:20:00,85.5,night,41.6,2.5,0.45,"['sunset', 'deep talk', 'slow vlog']",0.11,0.46,False,534.5,0.92,I want to focus on studying,exhaustion
U219,2025-06-11 07:54:00,83.6,morning,31.7,1.0,-0.59,"['conflict', 'gossip', 'parody']",0.15,0.23,True,318.7,0.8,I want to focus on studying,anxious
U220,2025-06-11 23:00:00,73.8,night,20.3,0.7,-0.29,"['jump scare', 'prank', 'rant']",0.08,0.57,True,245.6,0.61,I feel tired but want to learn something,anxious
U221,2025-06-11 00:54:00,12.4,late_night,44.3,2.9,-0.09,"['travel vlog', 'sports', 'unboxing']",0.06,0.73,False,544.5,0.92,I want to stop wasting time,reward
U222,2025-06-11 09:24:00,19.2,morning,45.0,2.3,0.01,"['trending', 'jump scare', 'chaos']",0.3,0.58,False,266.5,0.7,I want to focus on studying,anxious
U223,2025-06-11 03:46:00,44.8,late_night,10.5,1.5,-0.45,"['jokes', 'cute animal', 'win moment']",0.01,0.35,False,597.1,0.88,I want to focus on studying,reward
U224,2025-06-11 18:42:00,19.0,night,59.5,1.9,-0.55,"['minimalism', 'life tips', 'self reflection']",0.03,0.4,True,332.3,0.92,I feel tired but want to learn something,exhaustion
U225,2025-06-11 09:47:00,11.2,morning,17.3,2.4,-0.26,"['vulnerability', 'intimacy', 'therapy']",0.19,0.68,True,258.6,0.89,I just want to relax a bit,dependency
U226,2025-06-11 15:56:00,71.6,afternoon,31.1,1.9,-0.25,"['education', 'academic', 'science']",0.21,0.73,True,354.8,0.74,I feel tired but want to learn something,guilt
U227,2025-06-11 01:55:00,40.2,late_night,52.3,2.6,-0.99,"['soft music', 'healing', 'deep talk']",0.25,0.3,True,528.0,0.9,I want to focus on studying,exhaustion
U228,2025-06-11 17:14:00,51.1,afternoon,51.3,1.8,-0.88,"['prank', 'surprise', 'rant']",0.04,0.28,False,346.5,0.71,I want to focus on studying,anxious
U229,2025-06-11 18:54:00,59.5,night,44.4,1.3,-0.42,"['emotional', 'breakup', 'jealousy']",0.29,0.53,True,314.0,0.91,I want to stay emotionally balanced,dependency
U230,2025-06-11 07:13:00,65.1,morning,28.4,0.9,0.45,"['therapy', 'jealousy', 'crush']",0.22,0.25,True,283.5,0.74,I want to stay emotionally balanced,dependency
U231,2025-06-11 06:39:00,51.3,morning,34.5,1.1,-0.06,"['breakup', 'talking stage', 'social circle']",0.11,0.23,True,484.5,0.85,I want to stop wasting time,dependency
U232,2025-06-11 16:22:00,36.1,afternoon,10.5,0.8,0.91,"['longing', 'jealousy', 'intimacy']",0.03,0.44,False,524.5,0.62,I want to stay emotionally balanced,dependency
U233,2025-06-11 07:14:00,82.3,morning,39.1,1.3,-0.39,"['tutorial', 'brain tips', 'how to']",0.11,0.21,True,225.2,0.6,I want to stop wasting time,guilt
U234,2025-06-11 23:37:00,48.7,night,56.8,2.2,0.64,"['toxic love', 'flirting', 'vulnerability']",0.01,0.48,True,551.5,0.93,I want to stay emotionally balanced,dependency
U235,2025-06-11 21:43:00,19.9,night,47.6,0.8,-0.45,"['education', 'academic', 'study']",0.09,0.38,True,337.0,0.95,I want to stay emotionally balanced,guilt
U236,2025-06-11 02:32:00,81.8,late_night,54.9,3.0,0.99,"['rant', 'crazy moment', 'jump scare']",0.25,0.29,True,372.2,0.73,I want to stop wasting time,anxious
U237,2025-06-11 19:48:00,53.0,night,25.3,2.0,-0.7,"['vulnerability', 'cute couple', 'social circle']",0.13,0.35,True,241.1,0.65,I feel tired but want to learn something,dependency
U238,2025-06-11 09:50:00,58.3,morning,23.9,0.9,0.08,"['intimacy', 'vulnerability', 'romantic']",0.09,0.74,True,213.8,0.77,I want to stop wasting time,dependency
U239,2025-06-11 19:45:00,15.9,night,59.6,2.4,0.46,"['how to', 'lecture', 'education']",0.17,0.53,True,583.5,0.93,I want to stay emotionally balanced,guilt
U240,2025-06-11 23:29:00,70.2,night,11.5,1.8,0.99,"['asmr', 'hack', 'win moment']",0.3,0.63,True,569.0,0.76,I want to focus on studying,reward
U241,2025-06-11 06:08:00,32.8,morning,35.1,0.6,0.62,"['breakup', 'intimacy', 'toxic love']",0.01,0.27,True,361.4,0.83,I just want to relax a bit,dependency
U242,2025-06-11 08:49:00,59.2,morning,37.7,1.7,0.2,"['satisfying', 'fun fact', 'jokes']",0.07,0.65,False,598.5,0.72,I feel tired but want to learn something,reward
U243,2025-06-11 21:33:00,69.4,night,27.7,0.6,0.79,"['explanation', 'study', 'coding']",0.21,0.45,True,544.8,0.63,I want to stop wasting time,guilt
U244,2025-06-11 02:36:00,81.5,late_night,43.2,2.0,-0.89,"['comedy', 'funny', 'meme']",0.3,0.37,False,487.4,0.86,I want to stop wasting time,anxious
U245,2025-06-11 21:58:00,83.2,night,18.4,1.2,-0.72,"['unboxing', 'sports', 'asmr']",0.07,0.22,True,237.2,0.64,I want to stop wasting time,reward
U246,2025-06-11 16:36:00,65.2,afternoon,15.9,2.1,-0.24,"['healing', 'quiet', 'deep talk']",0.1,0.79,True,334.4,0.89,I want to focus on studying,exhaustion
U247,2025-06-11 13:12:00,76.9,afternoon,59.9,0.7,0.0,"['travel vlog', 'pet video', 'win moment']",0.3,0.73,False,274.9,0.7,I want to stop wasting time,reward
U248,2025-06-11 08:25:00,54.8,morning,17.4,2.4,0.35,"['coding', 'brain tips', 'exam tips']",0.26,0.72,True,389.5,0.81,I just want to relax a bit,guilt
U249,2025-06-11 12:11:00,58.0,afternoon,33.6,1.6,-0.7,"['academic', 'exam tips', 'note taking']",0.28,0.24,False,291.7,0.87,I want to focus on studying,guilt
U250,2025-06-11 13:41:00,24.8,afternoon,25.2,0.8,-0.18,"['flirting', 'longing', 'affection']",0.08,0.56,False,385.9,0.9,I feel tired but want to learn something,dependency
U251,2025-06-11 16:58:00,33.6,afternoon,58.0,2.7,-0.82,"['quiet', 'soft music', 'life tips']",0.11,0.8,True,344.6,0.92,I want to stop wasting time,exhaustion
U252,2025-06-11 02:33:00,53.4,late_night,38.4,1.8,0.56,"['science', 'productivity', 'brain tips']",0.16,0.44,False,579.9,0.77,I want to stay emotionally balanced,guilt
U253,2025-06-11 04:25:00,87.1,late_night,34.4,1.5,-0.29,"['prank', 'surprise', 'crazy moment']",0.07,0.71,False,573.9,0.78,I want to stop wasting time,anxious
U254,2025-06-11 20:16:00,43.1,night,53.8,2.5,-0.03,"['self reflection', 'low energy', 'calm voice']",0.29,0.79,True,581.5,0.72,I want to stop wasting time,exhaustion
U255,2025-06-11 19:06:00,56.7,night,37.3,2.9,0.25,"['homework', 'documentary', 'school hacks']",0.0,0.56,True,358.1,0.66,I feel tired but want to learn something,guilt
U256,2025-06-11 15:13:00,37.9,afternoon,55.4,1.8,0.27,"['sunset', 'mental health', 'loneliness']",0.1,0.63,True,228.6,0.89,I want to stop wasting time,exhaustion
U257,2025-06-11 08:34:00,23.3,morning,55.9,0.6,-0.31,"['drama', 'meme', 'surprise']",0.12,0.57,True,341.3,0.79,I just want to relax a bit,anxious
U258,2025-06-11 11:19:00,85.9,morning,58.4,1.6,-0.13,"['crazy moment', 'fast edit', 'surprise']",0.13,0.23,True,569.8,0.75,I want to stop wasting time,anxious
U259,2025-06-11 20:10:00,30.4,night,49.1,2.9,0.16,"['affection', 'breakup', 'romantic']",0.16,0.51,False,341.5,0.93,I want to focus on studying,dependency
U260,2025-06-11 11:20:00,73.5,morning,58.5,1.7,0.27,"['surprise', 'gossip', 'jump scare']",0.24,0.41,True,226.9,0.82,I feel tired but want to learn something,anxious
U261,2025-06-11 10:58:00,67.0,morning,56.5,0.6,0.21,"['hack', 'gameplay', 'fun fact']",0.11,0.34,False,372.0,0.68,I feel tired but want to learn something,reward
U262,2025-06-11 04:23:00,60.2,late_night,39.9,2.0,0.69,"['focus', 'education', 'study vlog']",0.03,0.55,False,299.5,0.67,I want to stay emotionally balanced,guilt
U263,2025-06-11 19:55:00,67.8,night,50.4,2.1,-0.14,"['academic', 'explanation', 'focus']",0.26,0.32,True,317.9,0.73,I want to stop wasting time,guilt
U264,2025-06-11 09:23:00,28.4,morning,14.8,1.9,-0.88,"['pet video', 'satisfying', 'gameplay']",0.01,0.7,True,204.4,0.82,I want to focus on studying,reward
U265,2025-06-11 13:55:00,87.3,afternoon,44.6,2.3,0.24,"['asmr', 'gameplay', 'pop song']",0.24,0.51,False,287.3,0.91,I want to stay emotionally balanced,reward
U266,2025-06-11 09:31:00,68.8,morning,26.7,1.8,-0.61,"['dancing', 'art process', 'music clip']",0.27,0.31,False,241.1,0.71,I want to stop wasting time,reward
U267,2025-06-11 21:05:00,78.0,night,50.4,2.9,-0.81,"['documentary', 'productivity', 'study']",0.25,0.58,False,568.4,0.63,I just want to relax a bit,guilt
U268,2025-06-11 22:05:00,39.6,night,17.6,2.6,-0.59,"['talking stage', 'true story', 'vulnerability']",0.28,0.56,True,217.1,0.81,I want to stop wasting time,dependency
U269,2025-06-11 21:30:00,86.0,night,39.2,1.3,0.77,"['ai', 'explanation', 'science']",0.06,0.45,True,563.1,0.93,I want to focus on studying,guilt
U270,2025-06-11 11:23:00,31.3,morning,18.3,1.6,-0.51,"['asmr', 'sports', 'art process']",0.04,0.48,True,268.4,0.68,I just want to relax a bit,reward
U271,2025-06-11 15:10:00,13.4,afternoon,45.8,2.6,-0.3,"['true story', 'talking stage', 'crush']",0.08,0.65,True,242.8,0.73,I want to stay emotionally balanced,dependency
U272,2025-06-11 04:53:00,76.9,late_night,14.3,1.1,-0.27,"['texting drama', 'jealousy', 'confession']",0.06,0.26,True,578.7,0.64,I want to stop wasting time,dependency
U273,2025-06-11 12:07:00,25.0,afternoon,19.8,3.0,0.66,"['reaction', 'conflict', 'crazy moment']",0.21,0.71,True,442.3,0.73,I feel tired but want to learn something,anxious
U274,2025-06-11 17:14:00,32.9,afternoon,48.1,1.7,-0.81,"['jump scare', 'gossip', 'drama']",0.21,0.4,False,403.7,0.72,I feel tired but want to learn something,anxious
U275,2025-06-11 02:06:00,13.5,late_night,36.3,2.9,0.86,"['healing', 'mental health', 'slow vlog']",0.13,0.2,False,510.2,0.8,I want to stop wasting time,exhaustion
U276,2025-06-11 06:26:00,80.1,morning,22.5,0.7,0.21,"['coding', 'homework', 'school hacks']",0.02,0.35,False,327.5,0.67,I want to stay emotionally balanced,guilt
U277,2025-06-11 17:19:00,78.8,afternoon,10.5,2.9,-0.9,"['minimalism', 'slow vlog', 'low energy']",0.28,0.23,True,266.7,0.75,I want to stay emotionally balanced,exhaustion
U278,2025-06-11 16:32:00,47.1,afternoon,47.0,2.3,0.34,"['drama', 'fast edit', 'parody']",0.23,0.78,True,541.3,0.88,I feel tired but want to learn something,anxious
U279,2025-06-11 23:08:00,23.8,night,35.4,0.6,-0.52,"['explanation', 'productivity', 'education']",0.06,0.3,True,545.9,0.86,I want to focus on studying,guilt
U280,2025-06-11 23:52:00,61.2,night,46.7,2.6,0.96,"['mental health', 'deep talk', 'life tips']",0.25,0.69,False,507.0,0.73,I just want to relax a bit,exhaustion
U281,2025-06-11 19:20:00,71.5,night,47.5,1.0,-0.46,"['prank', 'fail', 'drama']",0.04,0.72,True,584.3,0.69,I want to stop wasting time,anxious
U282,2025-06-11 17:30:00,81.5,afternoon,13.1,1.6,0.84,"['longing', 'affection', 'relationship']",0.11,0.75,False,555.0,0.76,I feel tired but want to learn something,dependency
U283,2025-06-11 08:58:00,46.1,morning,16.3,2.4,0.61,"['cooking calmly', 'life tips', 'sleep aid']",0.29,0.39,True,442.5,0.64,I just want to relax a bit,exhaustion
U284,2025-06-11 12:26:00,67.1,afternoon,16.9,2.9,-0.76,"['sleep aid', 'study with me', 'healing']",0.09,0.23,False,415.5,0.88,I want to stop wasting time,exhaustion
U285,2025-06-11 19:03:00,75.6,night,43.1,1.3,0.19,"['satisfying', 'music clip', 'asmr']",0.26,0.26,False,242.0,0.82,I want to stay emotionally balanced,reward
U286,2025-06-11 08:13:00,86.0,morning,43.5,0.6,-0.16,"['art process', 'nice edit', 'food review']",0.3,0.28,True,482.2,0.91,I feel tired but want to learn something,reward
U287,2025-06-11 18:13:00,83.0,night,51.6,2.0,-0.81,"['fast edit', 'gossip', 'chaos']",0.01,0.68,True,390.7,0.79,I want to focus on studying,anxious
U288,2025-06-11 12:21:00,41.9,afternoon,59.5,2.5,-0.18,"['short meme', 'pop song', 'win moment']",0.3,0.48,False,431.5,0.69,I just want to relax a bit,reward
U289,2025-06-11 22:56:00,40.4,night,58.5,2.5,-0.27,"['affection', 'talking stage', 'romantic']",0.28,0.32,False,341.1,0.68,I want to stop wasting time,dependency
U290,2025-06-11 19:23:00,61.2,night,45.9,2.3,-0.3,"['soft music', 'low energy', 'quiet']",0.06,0.23,False,556.3,0.9,I want to focus on studying,exhaustion
U291,2025-06-11 05:52:00,88.9,late_night,26.6,2.8,0.2,"['comedy', 'fast edit', 'gossip']",0.19,0.31,False,500.2,0.67,I want to stay emotionally balanced,anxious
U292,2025-06-11 13:27:00,52.6,afternoon,20.2,2.3,0.37,"['sports', 'pop song', 'travel vlog']",0.13,0.22,False,419.7,0.66,I feel tired but want to learn something,reward
U293,2025-06-11 21:58:00,65.9,night,54.5,1.6,-0.8,"['loneliness', 'soft music', 'sunset']",0.03,0.26,False,297.8,0.67,I want to stop wasting time,exhaustion
U294,2025-06-11 17:10:00,12.0,afternoon,30.7,0.9,0.59,"['homework', 'productivity', 'study vlog']",0.0,0.55,True,402.5,0.79,I want to stay emotionally balanced,guilt
U295,2025-06-11 14:18:00,23.8,afternoon,51.3,0.7,-0.86,"['fail', 'prank', 'fast edit']",0.0,0.25,False,493.8,0.85,I want to focus on studying,anxious
U296,2025-06-11 17:00:00,16.1,afternoon,54.8,2.9,-0.04,"['crush', 'romantic', 'therapy']",0.22,0.65,False,374.8,0.95,I want to stop wasting time,dependency
U297,2025-06-11 05:25:00,51.6,late_night,23.1,1.5,0.03,"['quiet', 'deep talk', 'life tips']",0.11,0.74,True,525.2,0.67,I just want to relax a bit,exhaustion
U298,2025-06-11 20:00:00,32.1,night,56.6,0.7,0.8,"['cute couple', 'jealousy', 'crush']",0.08,0.62,True,317.2,0.78,I want to stop wasting time,dependency
U299,2025-06-11 01:39:00,79.9,late_night,54.0,1.3,-0.19,"['slow vlog', 'calm voice', 'minimalism']",0.0,0.7,False,428.5,0.73,I feel tired but want to learn something,exhaustion
U300,2025-06-11 14:53:00,21.8,afternoon,28.4,1.1,0.11,"['art process', 'music clip', 'cute animal']",0.23,0.29,False,429.8,0.83,I want to focus on studying,reward
U301,2025-06-11 09:39:00,87.6,morning,36.7,2.5,0.45,"['food review', 'unboxing', 'gameplay']",0.12,0.6,False,314.1,0.83,I want to stop wasting time,reward
U302,2025-06-11 23:05:00,30.0,night,46.9,1.6,-0.76,"['reaction', 'gossip', 'crazy moment']",0.15,0.28,True,357.0,0.75,I feel tired but want to learn something,anxious
U303,2025-06-11 20:44:00,63.0,night,51.1,1.2,0.58,"['homework', 'note taking', 'academic']",0.14,0.76,False,397.1,0.8,I want to stop wasting time,guilt
U304,2025-06-11 05:07:00,55.8,late_night,45.0,2.0,-0.41,"['true story', 'vulnerability', 'breakup']",0.16,0.61,True,328.5,0.61,I want to stay emotionally balanced,dependency
U305,2025-06-11 20:34:00,84.4,night,39.9,1.4,0.37,"['how to', 'study vlog', 'note taking']",0.28,0.52,True,253.9,0.76,I want to focus on studying,guilt
U306,2025-06-11 00:36:00,30.0,late_night,50.8,2.6,0.54,"['rant', 'prank', 'surprise']",0.2,0.75,False,524.8,0.73,I want to stay emotionally balanced,anxious
U307,2025-06-11 00:33:00,76.5,late_night,22.5,1.7,-0.93,"['cute animal', 'art process', 'unboxing']",0.12,0.56,True,241.0,0.66,I just want to relax a bit,reward
U308,2025-06-11 00:50:00,43.1,late_night,23.9,0.7,-0.3,"['trending', 'comedy', 'meme']",0.18,0.55,False,428.7,0.91,I feel tired but want to learn something,anxious
U309,2025-06-11 18:06:00,35.5,night,55.9,0.9,-0.05,"['confession', 'social circle', 'relationship']",0.08,0.53,True,345.4,0.61,I want to stop wasting time,dependency
U310,2025-06-11 15:38:00,49.2,afternoon,51.7,1.6,0.13,"['romantic', 'social circle', 'breakup']",0.16,0.62,False,407.0,0.62,I want to stay emotionally balanced,dependency
U311,2025-06-11 14:35:00,29.4,afternoon,41.9,1.2,0.19,"['crush', 'toxic love', 'intimacy']",0.11,0.8,True,514.4,0.83,I want to stay emotionally balanced,dependency
