user_id,session_start_time,session_duration_min,active_period_label,avg_video_duration_sec,switch_frequency,content_emotion_score,content_type_keywords,repeated_viewing_ratio,skipped_intro_ratio,saved_to_favorites,3_day_total_watch_time,short_video_ratio,self_reported_goal,psych_state_label
U_THIRD249,2025-06-13 01:46:00,29.8,late_night,52.9,0.5,-0.11,"['missed opportunity', 'bad ending', 'guilt meme']",0.4,0.45,False,563.2,0.73,I want to turn regret into action,guilt
U_THIRD250,2025-06-13 07:09:00,64.9,morning,24.2,2.5,0.31,"['zoning out', 'work burnout', 'heavy brain']",0.27,0.27,False,397.4,0.67,I feel drained and need space,exhaustion
U_THIRD251,2025-06-13 05:25:00,53.1,late_night,66.0,3.4,0.63,"['heavy brain', 'zoning out', 'overstim edit']",0.19,0.56,False,161.0,0.91,I need more mental rest,exhaustion
U_THIRD252,2025-06-13 23:14:00,15.3,night,74.5,1.0,0.81,"['happy scream', 'feel good story', 'reward day']",0.23,0.58,False,696.0,0.94,I want to reward myself with positivity,reward
U_THIRD253,2025-06-13 12:00:00,94.6,afternoon,59.1,0.8,-0.24,"['breaking alert', 'stressful scene', 'paranoia news']",0.35,0.58,True,220.8,0.9,I want to slow down my mind,anxious
U_THIRD254,2025-06-13 06:08:00,53.7,morning,60.9,2.3,-0.52,"[""can't stop watching"", 'wifi need', 'routine doom']",0.21,0.83,True,321.7,0.66,I want to reduce my reliance on content,dependency
U_THIRD255,2025-06-13 19:07:00,36.9,night,12.6,2.8,0.67,"['fatigue diary', 'napping cat', 'crash reel']",0.04,0.87,True,464.9,0.55,I feel drained and need space,exhaustion
U_THIRD256,2025-06-13 13:34:00,71.2,afternoon,36.7,2.7,0.09,"['breaking alert', 'fear trigger', 'emergency warning']",0.18,0.58,True,431.3,0.53,I want to slow down my mind,anxious
U_THIRD257,2025-06-13 16:48:00,85.0,afternoon,49.4,1.5,0.12,"['endless scroll', ""can't stop watching"", 'check phone']",0.23,0.71,True,639.5,0.78,I want to reduce my reliance on content,dependency
U_THIRD258,2025-06-13 05:37:00,55.4,late_night,17.7,3.0,-0.82,"['horror edit', 'dark theory', 'stressful scene']",0.24,0.36,True,581.3,0.64,I want to slow down my mind,anxious
U_THIRD259,2025-06-13 05:43:00,68.2,late_night,15.1,2.4,-0.26,"['fatigue diary', 'sleep vlog', 'napping cat']",0.26,0.22,True,601.1,0.59,I feel drained and need space,exhaustion
U_THIRD260,2025-06-13 14:44:00,38.8,afternoon,65.9,0.5,0.44,"['celebration edit', 'happy scream', 'finally success']",0.14,0.52,True,673.2,0.79,I want to reward myself with positivity,reward
U_THIRD261,2025-06-13 13:23:00,89.2,afternoon,42.2,1.0,-0.22,"['missed opportunity', 'disappointing moment', 'embarrassing fail']",0.25,0.72,True,665.1,0.61,I hope to make better choices,guilt
U_THIRD262,2025-06-13 07:27:00,37.7,morning,69.7,2.8,1.0,"['feel good story', 'motivation win', 'happy scream']",0.37,0.59,False,560.0,0.5,I deserve to celebrate,reward
U_THIRD263,2025-06-13 17:57:00,48.0,afternoon,40.4,1.0,-0.83,"['crash reel', 'overload speech', 'fatigue diary']",0.38,0.79,True,534.8,0.87,I feel drained and need space,exhaustion
U_THIRD264,2025-06-13 10:28:00,53.7,morning,17.5,1.7,0.48,"['crisis footage', 'stressful scene', 'dark theory']",0.18,0.77,False,659.4,0.79,I feel overwhelmed by bad content,anxious
U_THIRD265,2025-06-13 22:02:00,57.8,night,55.4,0.6,0.2,"['guilt meme', 'bad ending', 'embarrassing fail']",0.33,0.39,True,214.8,0.53,I hope to make better choices,guilt
U_THIRD266,2025-06-13 08:06:00,96.2,morning,21.9,1.1,-0.6,"['proud moment', 'thankful post', 'fun time']",0.26,0.63,True,626.2,0.86,I want to reward myself with positivity,reward
U_THIRD267,2025-06-13 00:38:00,99.5,late_night,52.9,1.5,0.51,"['danger trend', 'paranoia news', 'fear trigger']",0.25,0.39,True,745.6,0.97,I want to slow down my mind,anxious
U_THIRD268,2025-06-13 12:58:00,78.4,afternoon,5.8,2.6,-0.61,"['fun time', 'happy scream', 'reward day']",0.04,0.7,False,553.7,0.95,I want to reward myself with positivity,reward
U_THIRD269,2025-06-13 09:23:00,80.8,morning,27.1,3.6,1.0,"['daily addiction', 'FOMO wave', 'endless scroll']",0.14,0.21,False,158.2,0.94,I want to reduce my reliance on content,dependency
U_THIRD270,2025-06-13 13:02:00,89.4,afternoon,19.0,3.8,0.05,"['endless scroll', 'check phone', 'habitual checking']",0.05,0.25,True,265.5,0.64,I want to gain control of my scrolling,dependency
U_THIRD271,2025-06-13 00:04:00,39.1,late_night,59.6,3.6,-0.83,"['missed opportunity', 'guilt meme', 'loss highlight']",0.31,0.64,True,411.3,0.93,I hope to make better choices,guilt
U_THIRD272,2025-06-13 08:51:00,71.7,morning,69.4,1.5,-0.92,"['danger trend', 'crisis footage', 'horror edit']",0.07,0.58,False,571.5,0.7,I feel overwhelmed by bad content,anxious
U_THIRD273,2025-06-13 23:56:00,79.0,night,70.9,3.2,-0.17,"['habitual checking', 'daily addiction', 'check phone']",0.34,0.2,True,475.5,0.83,I want to gain control of my scrolling,dependency
U_THIRD274,2025-06-13 03:21:00,83.2,late_night,32.5,0.6,-0.66,"['habitual checking', 'loop habit', 'wifi need']",0.12,0.59,True,198.0,0.67,I want to gain control of my scrolling,dependency
U_THIRD275,2025-06-13 16:48:00,34.2,afternoon,53.8,0.7,-0.45,"[""can't stop watching"", 'check phone', 'daily addiction']",0.26,0.62,True,368.8,0.52,I want to reduce my reliance on content,dependency
U_THIRD276,2025-06-13 11:32:00,10.9,morning,71.4,2.1,0.54,"['danger trend', 'paranoia news', 'crisis footage']",0.4,0.48,False,314.2,0.52,I feel overwhelmed by bad content,anxious
U_THIRD277,2025-06-13 22:35:00,37.4,night,61.7,2.3,0.22,"['wifi need', 'daily addiction', 'loop habit']",0.12,0.86,False,234.1,0.87,I want to gain control of my scrolling,dependency
U_THIRD278,2025-06-13 02:54:00,62.3,late_night,6.6,2.8,0.76,"['fun time', 'motivation win', 'goal achieved']",0.21,0.2,True,313.8,0.92,I want to reward myself with positivity,reward
U_THIRD279,2025-06-13 11:15:00,92.6,morning,12.9,2.0,0.51,"['regret stories', 'guilt meme', 'missed opportunity']",0.17,0.66,False,328.9,0.88,I hope to make better choices,guilt
U_THIRD280,2025-06-13 16:40:00,31.6,afternoon,11.1,1.5,0.63,"['heavy brain', 'sleep vlog', 'crash reel']",0.04,0.35,False,340.8,0.86,I feel drained and need space,exhaustion
U_THIRD281,2025-06-13 13:46:00,83.1,afternoon,53.2,2.0,0.45,"['overload speech', 'fatigue diary', 'work burnout']",0.16,0.81,True,211.1,0.91,I feel drained and need space,exhaustion
U_THIRD282,2025-06-13 03:46:00,60.8,late_night,40.2,0.9,-0.59,"['work burnout', 'crash reel', 'fatigue diary']",0.34,0.52,False,463.8,0.88,I feel drained and need space,exhaustion
U_THIRD283,2025-06-13 02:51:00,52.3,late_night,12.2,3.4,-0.36,"[""can't stop watching"", 'autoplay trap', 'wifi need']",0.05,0.67,False,427.4,0.85,I want to gain control of my scrolling,dependency
U_THIRD284,2025-06-13 04:56:00,90.3,late_night,10.2,3.7,-0.19,"['fear trigger', 'scary fact', 'dark theory']",0.01,0.6,True,199.9,0.74,I want to slow down my mind,anxious
U_THIRD285,2025-06-13 15:49:00,31.1,afternoon,35.5,3.3,-0.72,"[""can't stop watching"", 'autoplay trap', 'check phone']",0.25,0.27,True,175.8,0.72,I want to reduce my reliance on content,dependency
U_THIRD286,2025-06-13 15:16:00,67.7,afternoon,42.5,3.7,0.31,"['proud moment', 'motivation win', 'feel good story']",0.26,0.8,False,739.6,0.51,I deserve to celebrate,reward
U_THIRD287,2025-06-13 14:13:00,33.2,afternoon,69.7,0.7,0.12,"['fear trigger', 'emergency warning', 'scary fact']",0.26,0.88,False,470.7,0.71,I want to slow down my mind,anxious
U_THIRD288,2025-06-13 11:44:00,57.7,morning,11.2,3.7,0.31,"['paranoia news', 'dark theory', 'emergency warning']",0.39,0.53,False,469.0,0.76,I feel overwhelmed by bad content,anxious
U_THIRD289,2025-06-13 15:46:00,94.2,afternoon,46.5,0.8,0.45,"['zoning out', 'sleep vlog', 'heavy brain']",0.37,0.15,True,732.3,0.79,I feel drained and need space,exhaustion
U_THIRD290,2025-06-13 01:56:00,83.8,late_night,66.8,3.2,-0.59,"['routine doom', ""can't stop watching"", 'daily addiction']",0.2,0.5,True,548.8,0.94,I want to gain control of my scrolling,dependency
U_THIRD291,2025-06-13 16:23:00,88.0,afternoon,15.9,1.9,0.03,"['danger trend', 'breaking alert', 'paranoia news']",0.0,0.52,False,642.7,0.88,I feel overwhelmed by bad content,anxious
U_THIRD292,2025-06-13 11:52:00,60.7,morning,47.7,1.1,0.33,"['reward day', 'goal achieved', 'proud moment']",0.25,0.35,False,366.6,0.69,I want to reward myself with positivity,reward
U_THIRD293,2025-06-13 16:18:00,80.6,afternoon,68.3,3.2,0.84,"['check phone', 'endless scroll', 'habitual checking']",0.05,0.49,False,388.5,0.65,I want to gain control of my scrolling,dependency
U_THIRD294,2025-06-13 14:08:00,62.8,afternoon,8.0,2.3,-0.69,"['disappointing moment', 'loss highlight', 'missed opportunity']",0.13,0.81,False,482.0,0.6,I want to turn regret into action,guilt
U_THIRD295,2025-06-13 07:28:00,99.5,morning,33.1,2.0,-0.06,"['missed opportunity', 'could’ve done better', 'responsibility talk']",0.06,0.43,True,373.5,0.82,I hope to make better choices,guilt
U_THIRD296,2025-06-13 10:59:00,51.0,morning,12.6,2.4,-0.89,"['guilt meme', 'embarrassing fail', 'disappointing moment']",0.26,0.16,True,453.6,0.84,I hope to make better choices,guilt
U_THIRD297,2025-06-13 17:33:00,59.1,afternoon,6.6,2.6,-0.52,"['dark theory', 'crisis footage', 'stressful scene']",0.31,0.32,False,226.8,0.78,I feel overwhelmed by bad content,anxious
U_THIRD298,2025-06-13 00:21:00,17.3,late_night,64.7,1.2,0.93,"['fatigue diary', 'eye strain', 'zoning out']",0.08,0.33,False,259.9,0.6,I need more mental rest,exhaustion
U_THIRD299,2025-06-13 15:38:00,24.5,afternoon,31.7,1.3,0.91,"['overload speech', 'crash reel', 'eye strain']",0.16,0.81,False,397.8,0.95,I need more mental rest,exhaustion
U_THIRD300,2025-06-13 13:56:00,99.1,afternoon,60.5,2.3,-0.68,"['bad ending', 'loss highlight', 'responsibility talk']",0.34,0.71,True,591.6,0.76,I want to turn regret into action,guilt
U_THIRD301,2025-06-13 12:28:00,25.6,afternoon,43.4,3.6,0.47,"['zoning out', 'fatigue diary', 'sleep vlog']",0.18,0.75,False,427.9,0.66,I feel drained and need space,exhaustion
U_THIRD302,2025-06-13 23:12:00,98.5,night,26.0,2.3,0.76,"['missed opportunity', 'regret stories', 'loss highlight']",0.35,0.28,False,529.9,0.85,I hope to make better choices,guilt
U_THIRD303,2025-06-13 15:28:00,55.0,afternoon,11.1,2.8,0.66,"['autoplay trap', 'FOMO wave', 'routine doom']",0.13,0.29,True,655.3,0.72,I want to gain control of my scrolling,dependency
U_THIRD304,2025-06-13 18:13:00,78.4,night,68.7,3.0,-0.52,"['fatigue diary', 'work burnout', 'overload speech']",0.35,0.76,False,153.4,0.51,I need more mental rest,exhaustion
U_THIRD305,2025-06-13 15:09:00,97.0,afternoon,15.8,3.5,-0.17,"[""can't stop watching"", 'autoplay trap', 'routine doom']",0.23,0.56,True,489.6,0.6,I want to gain control of my scrolling,dependency
U_THIRD306,2025-06-13 08:21:00,10.6,morning,28.5,0.9,0.07,"['embarrassing fail', 'bad ending', 'responsibility talk']",0.35,0.17,True,743.4,0.85,I hope to make better choices,guilt
U_THIRD307,2025-06-13 05:08:00,64.9,late_night,21.8,1.7,-0.84,"['zoning out', 'fatigue diary', 'eye strain']",0.03,0.46,False,375.9,0.55,I need more mental rest,exhaustion
U_THIRD308,2025-06-13 14:59:00,73.7,afternoon,17.3,1.8,0.23,"['overstim edit', 'work burnout', 'zoning out']",0.08,0.24,True,586.6,0.71,I feel drained and need space,exhaustion
U_THIRD309,2025-06-13 20:23:00,12.9,night,62.1,0.7,-0.12,"['paranoia news', 'horror edit', 'fear trigger']",0.32,0.57,True,430.9,0.92,I feel overwhelmed by bad content,anxious
U_THIRD310,2025-06-13 06:16:00,20.1,morning,59.6,1.4,0.54,"['napping cat', 'overload speech', 'crash reel']",0.22,0.36,True,673.2,0.96,I feel drained and need space,exhaustion
U_THIRD311,2025-06-13 11:41:00,22.4,morning,45.0,1.3,-0.65,"['zoning out', 'eye strain', 'overload speech']",0.13,0.2,True,607.9,0.6,I need more mental rest,exhaustion
U_THIRD312,2025-06-13 22:20:00,70.1,night,22.4,1.7,0.29,"['heavy brain', 'work burnout', 'zoning out']",0.01,0.39,True,726.8,0.77,I feel drained and need space,exhaustion
U_THIRD313,2025-06-13 23:41:00,97.1,night,17.5,0.8,-0.81,"[""can't stop watching"", 'routine doom', 'loop habit']",0.33,0.3,False,479.7,0.78,I want to gain control of my scrolling,dependency
U_THIRD314,2025-06-13 00:17:00,78.4,late_night,15.0,0.9,0.58,"['reward day', 'fun time', 'proud moment']",0.04,0.35,True,259.0,0.84,I deserve to celebrate,reward
U_THIRD315,2025-06-13 21:05:00,57.6,night,68.6,3.3,-0.53,"['feel good story', 'celebration edit', 'proud moment']",0.09,0.24,True,677.9,0.85,I deserve to celebrate,reward
U_THIRD316,2025-06-13 19:40:00,92.9,night,10.7,2.6,-0.75,"['regret stories', 'bad ending', 'disappointing moment']",0.13,0.33,False,540.3,0.92,I want to turn regret into action,guilt
U_THIRD317,2025-06-13 09:26:00,83.2,morning,19.2,3.0,0.69,"['goal achieved', 'feel good story', 'thankful post']",0.25,0.17,True,701.4,0.85,I want to reward myself with positivity,reward
U_THIRD318,2025-06-13 02:44:00,59.5,late_night,67.9,1.5,-0.32,"['work burnout', 'sleep vlog', 'overstim edit']",0.26,0.64,True,376.3,0.76,I feel drained and need space,exhaustion
U_THIRD319,2025-06-13 10:46:00,45.0,morning,41.9,3.0,0.46,"['scary fact', 'fear trigger', 'crisis footage']",0.39,0.17,False,514.8,0.79,I want to slow down my mind,anxious
U_THIRD320,2025-06-13 13:01:00,69.0,afternoon,36.7,1.6,-0.39,"['celebration edit', 'reward day', 'feel good story']",0.35,0.44,True,661.8,0.92,I want to reward myself with positivity,reward
U_THIRD321,2025-06-13 15:42:00,55.1,afternoon,41.3,1.8,0.81,"['heavy brain', 'overstim edit', 'fatigue diary']",0.24,0.29,False,378.4,0.72,I feel drained and need space,exhaustion
U_THIRD322,2025-06-13 18:55:00,80.9,night,57.9,3.6,-0.21,"['goal achieved', 'thankful post', 'motivation win']",0.03,0.88,True,508.5,0.64,I want to reward myself with positivity,reward
U_THIRD323,2025-06-13 08:47:00,65.3,morning,27.5,1.6,0.77,"['habitual checking', 'daily addiction', 'autoplay trap']",0.14,0.66,False,354.7,0.59,I want to reduce my reliance on content,dependency
U_THIRD324,2025-06-13 05:33:00,28.2,late_night,11.4,1.3,0.63,"[""can't stop watching"", 'FOMO wave', 'loop habit']",0.13,0.78,False,584.0,0.72,I want to gain control of my scrolling,dependency
U_THIRD325,2025-06-13 15:38:00,85.2,afternoon,60.4,0.6,-0.58,"['endless scroll', 'wifi need', ""can't stop watching""]",0.37,0.48,False,394.7,0.9,I want to gain control of my scrolling,dependency
U_THIRD326,2025-06-13 13:19:00,35.2,afternoon,64.7,3.7,0.19,"['proud moment', 'thankful post', 'reward day']",0.23,0.84,True,715.4,0.53,I want to reward myself with positivity,reward
U_THIRD327,2025-06-13 14:46:00,17.1,afternoon,42.8,1.4,-0.78,"['stressful scene', 'emergency warning', 'dark theory']",0.36,0.32,True,723.3,0.66,I feel overwhelmed by bad content,anxious
U_THIRD328,2025-06-13 11:36:00,23.3,morning,5.1,3.2,-0.85,"['sleep vlog', 'fatigue diary', 'napping cat']",0.27,0.69,True,317.5,0.85,I need more mental rest,exhaustion
U_THIRD329,2025-06-13 09:08:00,43.3,morning,37.6,0.9,0.77,"['fear trigger', 'stressful scene', 'paranoia news']",0.16,0.22,False,246.8,0.87,I want to slow down my mind,anxious
U_THIRD330,2025-06-13 08:57:00,99.2,morning,72.1,3.2,0.79,"['scary fact', 'stressful scene', 'paranoia news']",0.11,0.47,False,444.6,0.83,I feel overwhelmed by bad content,anxious
U_THIRD331,2025-06-13 00:53:00,42.7,late_night,11.3,3.7,-0.32,"['stressful scene', 'horror edit', 'fear trigger']",0.36,0.71,True,693.7,0.95,I want to slow down my mind,anxious
U_THIRD332,2025-06-13 13:28:00,85.2,afternoon,44.4,3.3,-0.89,"['horror edit', 'dark theory', 'emergency warning']",0.33,0.68,True,439.0,0.9,I feel overwhelmed by bad content,anxious
U_THIRD333,2025-06-13 21:23:00,8.9,night,36.4,2.6,-0.76,"['could’ve done better', 'shame reel', 'regret stories']",0.11,0.85,False,350.1,0.84,I hope to make better choices,guilt
U_THIRD334,2025-06-13 00:23:00,8.5,late_night,65.5,2.4,-0.49,"['endless scroll', ""can't stop watching"", 'autoplay trap']",0.05,0.41,False,398.6,0.76,I want to reduce my reliance on content,dependency
U_THIRD335,2025-06-13 12:27:00,62.5,afternoon,41.6,3.6,-0.13,"['celebration edit', 'motivation win', 'happy scream']",0.02,0.32,False,725.3,0.91,I deserve to celebrate,reward
U_THIRD336,2025-06-13 10:15:00,39.9,morning,40.2,2.6,-0.51,"['loss highlight', 'regret stories', 'guilt meme']",0.29,0.67,True,624.3,0.81,I hope to make better choices,guilt
U_THIRD337,2025-06-13 14:44:00,19.7,afternoon,5.7,3.6,0.6,"['emergency warning', 'breaking alert', 'stressful scene']",0.28,0.26,False,467.8,0.55,I want to slow down my mind,anxious
U_THIRD338,2025-06-13 18:27:00,40.7,night,57.6,2.5,0.72,"['napping cat', 'work burnout', 'sleep vlog']",0.38,0.2,False,510.5,0.87,I feel drained and need space,exhaustion
U_THIRD339,2025-06-13 21:05:00,62.3,night,54.7,3.8,0.89,"['horror edit', 'scary fact', 'fear trigger']",0.06,0.17,True,412.9,0.87,I want to slow down my mind,anxious
U_THIRD340,2025-06-13 11:18:00,8.7,morning,70.2,3.6,-0.62,"['goal achieved', 'fun time', 'proud moment']",0.15,0.79,False,620.6,0.92,I deserve to celebrate,reward
U_THIRD341,2025-06-13 10:37:00,93.8,morning,67.0,0.6,0.41,"['could’ve done better', 'responsibility talk', 'embarrassing fail']",0.04,0.52,True,180.2,0.71,I hope to make better choices,guilt
U_THIRD342,2025-06-13 04:14:00,60.8,late_night,17.2,2.7,0.33,"['feel good story', 'thankful post', 'finally success']",0.09,0.49,False,726.7,0.58,I want to reward myself with positivity,reward
U_THIRD343,2025-06-13 15:47:00,75.4,afternoon,31.9,3.6,0.86,"['overstim edit', 'napping cat', 'crash reel']",0.15,0.79,False,268.8,0.57,I need more mental rest,exhaustion
U_THIRD344,2025-06-13 00:52:00,38.1,late_night,35.5,1.9,0.13,"['FOMO wave', 'endless scroll', 'routine doom']",0.32,0.27,True,582.6,0.75,I want to reduce my reliance on content,dependency
U_THIRD345,2025-06-13 20:01:00,47.7,night,44.2,2.0,-0.04,"['endless scroll', 'autoplay trap', 'routine doom']",0.11,0.46,False,523.9,0.56,I want to reduce my reliance on content,dependency
U_THIRD346,2025-06-13 16:21:00,94.9,afternoon,17.7,1.5,0.98,"['dark theory', 'crisis footage', 'stressful scene']",0.21,0.37,True,345.4,0.94,I feel overwhelmed by bad content,anxious
U_THIRD347,2025-06-13 13:52:00,95.5,afternoon,62.4,0.5,0.21,"['reward day', 'thankful post', 'goal achieved']",0.07,0.72,True,244.3,0.9,I deserve to celebrate,reward
U_THIRD348,2025-06-13 01:41:00,23.9,late_night,42.1,3.1,-0.13,"['reward day', 'thankful post', 'fun time']",0.3,0.74,False,646.8,0.73,I want to reward myself with positivity,reward
U_THIRD349,2025-06-13 17:14:00,45.0,afternoon,53.5,0.8,0.42,"['wifi need', 'routine doom', 'habitual checking']",0.1,0.19,False,512.2,0.72,I want to reduce my reliance on content,dependency
U_THIRD350,2025-06-13 15:08:00,14.3,afternoon,66.9,2.2,-0.17,"['celebration edit', 'happy scream', 'motivation win']",0.02,0.81,False,592.0,0.92,I deserve to celebrate,reward
U_THIRD351,2025-06-13 01:59:00,79.2,late_night,30.6,3.5,-0.83,"['horror edit', 'fear trigger', 'dark theory']",0.02,0.29,False,526.1,0.88,I want to slow down my mind,anxious
U_THIRD352,2025-06-13 12:53:00,37.4,afternoon,36.1,1.3,-0.72,"['guilt meme', 'could’ve done better', 'loss highlight']",0.19,0.84,True,577.6,0.61,I hope to make better choices,guilt
U_THIRD353,2025-06-13 17:41:00,45.8,afternoon,42.0,2.5,0.49,"['celebration edit', 'finally success', 'goal achieved']",0.38,0.37,True,323.5,0.74,I want to reward myself with positivity,reward
U_THIRD354,2025-06-13 01:57:00,69.5,late_night,41.4,1.5,0.62,"['proud moment', 'reward day', 'thankful post']",0.04,0.75,False,364.6,0.62,I want to reward myself with positivity,reward
U_THIRD355,2025-06-13 23:11:00,59.2,night,48.1,2.9,0.59,"['thankful post', 'motivation win', 'finally success']",0.33,0.37,False,734.0,0.82,I want to reward myself with positivity,reward
U_THIRD356,2025-06-13 11:45:00,19.1,morning,64.4,1.5,0.99,"['disappointing moment', 'shame reel', 'bad ending']",0.12,0.54,False,556.5,0.62,I hope to make better choices,guilt
U_THIRD357,2025-06-13 20:10:00,98.4,night,66.9,2.2,0.72,"['loop habit', 'endless scroll', 'wifi need']",0.33,0.65,True,327.5,0.93,I want to gain control of my scrolling,dependency
U_THIRD358,2025-06-13 19:21:00,34.5,night,28.5,2.7,-0.03,"['could’ve done better', 'loss highlight', 'missed opportunity']",0.22,0.73,False,170.6,0.72,I want to turn regret into action,guilt
U_THIRD359,2025-06-13 11:04:00,56.5,morning,19.8,2.4,0.82,"['overstim edit', 'work burnout', 'eye strain']",0.29,0.9,True,225.1,0.98,I need more mental rest,exhaustion
U_THIRD360,2025-06-13 14:49:00,54.4,afternoon,45.8,1.3,-0.74,"['fear trigger', 'horror edit', 'breaking alert']",0.11,0.29,False,712.5,0.88,I want to slow down my mind,anxious
U_THIRD361,2025-06-13 19:48:00,24.7,night,9.3,1.8,-0.78,"['overload speech', 'heavy brain', 'sleep vlog']",0.27,0.6,True,310.6,0.86,I feel drained and need space,exhaustion
U_THIRD362,2025-06-13 19:51:00,83.0,night,16.4,1.1,0.02,"['check phone', 'FOMO wave', 'routine doom']",0.09,0.17,True,200.7,0.8,I want to reduce my reliance on content,dependency
U_THIRD363,2025-06-13 05:25:00,68.8,late_night,32.1,3.8,0.79,"['horror edit', 'paranoia news', 'breaking alert']",0.32,0.19,True,593.7,0.97,I want to slow down my mind,anxious
U_THIRD364,2025-06-13 05:49:00,34.3,late_night,38.7,2.7,-0.87,"['crisis footage', 'dark theory', 'stressful scene']",0.38,0.41,True,571.0,0.53,I want to slow down my mind,anxious
U_THIRD365,2025-06-13 17:49:00,8.5,afternoon,32.7,3.0,-0.09,"[""can't stop watching"", 'wifi need', 'daily addiction']",0.03,0.18,False,719.6,0.56,I want to reduce my reliance on content,dependency
U_THIRD366,2025-06-13 02:23:00,65.6,late_night,18.5,1.9,0.07,"['proud moment', 'feel good story', 'celebration edit']",0.14,0.8,False,235.7,0.54,I want to reward myself with positivity,reward
U_THIRD367,2025-06-13 09:17:00,17.9,morning,51.7,3.7,0.26,"['fear trigger', 'dark theory', 'danger trend']",0.35,0.19,True,584.9,0.63,I feel overwhelmed by bad content,anxious
U_THIRD368,2025-06-13 17:27:00,11.0,afternoon,42.0,1.6,-0.58,"['daily addiction', 'endless scroll', 'routine doom']",0.11,0.53,True,432.6,0.94,I want to reduce my reliance on content,dependency
U_THIRD369,2025-06-13 00:21:00,96.4,late_night,18.7,2.9,-0.1,"['finally success', 'motivation win', 'goal achieved']",0.26,0.2,False,571.6,0.65,I deserve to celebrate,reward
U_THIRD370,2025-06-13 22:45:00,35.4,night,45.4,1.9,0.17,"['work burnout', 'heavy brain', 'sleep vlog']",0.12,0.15,False,431.4,0.87,I feel drained and need space,exhaustion
U_THIRD371,2025-06-13 06:35:00,41.5,morning,37.6,0.6,-0.87,"['sleep vlog', 'fatigue diary', 'overload speech']",0.09,0.22,True,739.3,0.75,I need more mental rest,exhaustion
U_THIRD372,2025-06-13 18:16:00,17.2,night,17.9,0.8,0.54,"['autoplay trap', 'endless scroll', 'daily addiction']",0.17,0.9,False,673.5,0.52,I want to gain control of my scrolling,dependency
U_THIRD373,2025-06-13 00:02:00,47.5,late_night,36.5,1.4,0.5,"['daily addiction', 'wifi need', 'loop habit']",0.18,0.85,False,259.0,0.71,I want to gain control of my scrolling,dependency
U_THIRD374,2025-06-13 15:10:00,17.6,afternoon,29.5,0.9,0.76,"['proud moment', 'feel good story', 'goal achieved']",0.39,0.31,False,343.1,0.66,I deserve to celebrate,reward
U_THIRD375,2025-06-13 18:01:00,59.8,night,52.4,2.0,-0.19,"['celebration edit', 'thankful post', 'goal achieved']",0.03,0.84,True,502.1,0.55,I deserve to celebrate,reward
U_THIRD376,2025-06-13 15:19:00,44.3,afternoon,38.1,2.1,-0.02,"['dark theory', 'scary fact', 'danger trend']",0.32,0.81,False,386.4,0.88,I feel overwhelmed by bad content,anxious
U_THIRD377,2025-06-13 16:37:00,90.0,afternoon,41.9,3.7,0.27,"['crisis footage', 'scary fact', 'breaking alert']",0.14,0.9,False,195.4,0.59,I feel overwhelmed by bad content,anxious
U_THIRD378,2025-06-13 04:59:00,19.1,late_night,34.8,2.3,0.84,"['proud moment', 'fun time', 'reward day']",0.05,0.49,False,609.5,0.5,I want to reward myself with positivity,reward
U_THIRD379,2025-06-13 05:52:00,97.4,late_night,51.9,3.1,0.64,"['habitual checking', 'wifi need', 'FOMO wave']",0.36,0.62,False,676.5,0.89,I want to reduce my reliance on content,dependency
U_THIRD380,2025-06-13 20:22:00,20.9,night,37.2,1.3,0.61,"['emergency warning', 'danger trend', 'scary fact']",0.21,0.85,False,175.4,0.69,I want to slow down my mind,anxious
U_THIRD381,2025-06-13 10:46:00,74.9,morning,73.7,2.7,0.6,"['paranoia news', 'fear trigger', 'scary fact']",0.08,0.57,False,649.9,0.74,I feel overwhelmed by bad content,anxious
U_THIRD382,2025-06-13 01:16:00,94.9,late_night,15.7,3.0,-0.93,"['crash reel', 'overload speech', 'work burnout']",0.23,0.36,True,678.6,0.79,I feel drained and need space,exhaustion
U_THIRD383,2025-06-13 03:55:00,17.6,late_night,68.2,0.8,0.52,"['paranoia news', 'crisis footage', 'scary fact']",0.35,0.8,False,256.8,0.75,I feel overwhelmed by bad content,anxious
U_THIRD384,2025-06-13 18:25:00,69.8,night,10.3,3.1,0.55,"['eye strain', 'heavy brain', 'zoning out']",0.31,0.3,False,440.1,0.57,I need more mental rest,exhaustion
U_THIRD385,2025-06-13 00:33:00,13.4,late_night,26.8,1.2,0.4,"['daily addiction', ""can't stop watching"", 'wifi need']",0.15,0.7,True,424.4,0.96,I want to gain control of my scrolling,dependency
U_THIRD386,2025-06-13 17:29:00,54.8,afternoon,7.7,2.4,0.89,"['proud moment', 'celebration edit', 'motivation win']",0.39,0.17,True,311.7,0.91,I want to reward myself with positivity,reward
U_THIRD387,2025-06-13 13:16:00,50.2,afternoon,18.2,1.2,-0.6,"['horror edit', 'crisis footage', 'scary fact']",0.26,0.39,False,654.1,0.96,I feel overwhelmed by bad content,anxious
U_THIRD388,2025-06-13 01:54:00,64.2,late_night,6.4,1.4,0.81,"['proud moment', 'feel good story', 'celebration edit']",0.17,0.35,False,203.5,0.98,I deserve to celebrate,reward
U_THIRD389,2025-06-13 01:46:00,88.7,late_night,11.2,0.8,0.07,"['crash reel', 'napping cat', 'work burnout']",0.09,0.55,True,213.4,0.51,I feel drained and need space,exhaustion
